H 2.979865
He 3.664774
Li 4.048846
Be 3.160184
B 3.061330
C 2.825615
N 3.894645
O 3.314718
F 3.386277
Ne 3.697734
Na 4.890602
Mg 4.507149
Al 4.039607
Si 4.340239
P 4.486063
S 4.689785
Cl 4.610279
Ar 4.851075
K 6.637517
Ca 5.326014
Sc 4.463742
Ti 4.056693
V 3.733468
Cr 3.550559
Mn 3.474656
Fe 3.501224
Co 3.447656
Ni 3.456049
Cu 3.537821
Zn 3.822215
Ga 4.225207
Ge 4.514685
As 4.459723
Se 4.697841
Br 4.903759
Kr 5.244393
Rb 7.132772
Sr 6.008506
Y 5.058773
Zr 4.527080
Nb 4.173989
Mo 3.973998
Tc 3.851649
Ru 3.780696
Rh 3.792784
Pd 3.862851
Ag 4.027313
Cd 4.272293
In 4.595332
Sn 5.106259
Sb 5.016479
Te 5.180764
I 5.561944
Xe 5.987009
Cs 7.736522
Ba 6.336016
La 5.284683
Ce 5.300985
Pr 5.225662
Nd 5.183081
Pm 5.134610
Sm 5.103445
Eu 5.263713
Gd 5.042308
Tb 5.025822
Dy 4.999467
Ho 4.972291
Er 4.964279
Tm 4.920338
Yb 5.148606
Lu 4.869419
Hf 4.461398
Ta 4.169392
W 4.004162
Re 3.884621
Os 3.834043
Ir 3.844897
Pt 3.916607
Au 4.057503
Hg 4.656246
Tl 4.756906
Pb 4.826589
Bi 5.089071
Po 5.370819
At 5.370819
Rn 5.370819
Fr 5.370819
Ra 5.370819
Ac 5.625753
Th 5.059034
Pa 4.652702
U 4.310664
Np 4.194835
Pu 4.166322
Am 4.166322
Cm 4.166322
Bk 4.166322
Cf 4.166322
Es 4.166322
Fm 4.166322
Md 4.166322
No 4.166322
Lr 4.166322
Rf 4.166322
Db 4.166322
Sg 4.166322
Bh 4.166322
Hs 4.166322
Mt 4.166322
Ds 4.166322
Rg 4.166322
Cn 4.166322
